Delta-PuZr_[0-1-3],126.21020799251755,206.15152867295387,74.60522346918745,25186.5
Delta-PuZr_[0-1-3],119.88327656516567,173.1233745059127,70.84604676763792,18623.5
Delta-PuZr_[0-1-3],123.17873193047572,207.94543833318485,70.58225309949948,24560.0
Delta-PuZr_[0-1-3],120.41594578792295,202.38824076511955,73.00915348848687,23344.5
Delta-PuZr_[0-1-3],108.07128424815093,126.10226442734461,65.9260330496915,12518.0
Delta-PuZr_[0-1-3],129.18731896860618,205.74863223800156,70.23130604598995,24856.0
Delta-PuZr_[0-1-3],122.78012274190053,204.9852701148339,73.34454817088489,24041.5
Delta-PuZr_[0-1-3],125.62966132551466,204.02205763103166,73.99959349535274,24795.0
Delta-PuZr_[0-1-3],125.23152183076951,210.00341251050605,72.033441673112,25027.0
Alpha-Zr_[-1-3-1],114.09211302519924,147.1030702199626,93.31999385424825,16829.0
Alpha-Zr_[-1-3-1],116.02012413614727,150.71164520368026,89.38664150105174,17597.5
Alpha-Zr_[-1-3-1],115.59733223827081,152.7626762818921,91.83498824349353,17718.0
Alpha-Zr_[-1-3-1],115.22012912956401,161.4465855941215,93.78158096312035,17202.5
Alpha-Zr_[-1-3-1],118.40608092492548,151.1926411940975,88.61836750449345,17826.0
Alpha-Zr_[-1-3-1],78.66849015473639,116.00312849056354,72.46096550206997,5768.0
Alpha-Zr_[-1-3-1],114.0646949993066,148.1181885067943,89.90401855375818,16871.0
Alpha-Zr_[-1-3-1],113.90140932040099,153.7737023646644,92.66063462214619,17307.5
Alpha-Zr_[-1-3-1],114.93632324829107,151.80415010515944,84.06247187939613,16586.5
Alpha-Zr_[-1-3-1],114.77536318824181,152.08391586525852,89.55734098311336,17440.5
Alpha-Zr_[-1-3-1],115.26057435220423,151.53543527493696,87.60489898451146,17435.0
Alpha-Zr_[-1-3-1],111.42888091803192,145.52994736154974,68.30303605532505,15728.5
